S00768,Priya,88,88.00,B
S00771,Priya,31,31.00,F
S00773,Riya,99,99.00,A
S00778,Henry,92,92.00,A
S00780,Nisha,60,60.00,C
S00788,Qadir,65,65.00,C
S00791,Karan,91,91.00,A
S00792,Grace,75,75.00,B
S00800,Alice,37,37.00,F
S00802,Frank,33,33.00,F
S00803,Manoj,60,60.00,C
S00807,Karan,70,70.00,C
S00809,Diana,59,59.00,D
S00811,Ivy,96,96.00,A
S00816,Liya,71,71.00,C
S00821,Qadir,88,88.00,B
S00826,Henry,46,46.00,D
S00840,Ivy,63,63.00,C
S00843,Bob,82,82.00,B
S00847,Manoj,37,37.00,F
S00849,Liya,58,58.00,D
S00850,Manoj,39,39.00,F
S00854,Manoj,96,96.00,A
S00858,Bob,63,63.00,C
S00860,Charlie,88,88.00,B
S00861,Qadir,74,74.00,C
S00862,Ivy,73,73.00,C
S00863,Diana,43,43.00,D
S00864,Sanjay,35,35.00,F
S00871,Charlie,48,48.00,D
S00872,Qadir,50,50.00,D
S00883,Riya,70,70.00,C
S00884,Henry,34,34.00,F
S00885,Diana,66,66.00,C
S00886,Frank,89,89.00,B
S00887,Manoj,96,96.00,A
S00891,Eva,100,100.00,A
S00895,Eva,88,88.00,B
S00897,Frank,38,38.00,F
S00898,Bob,60,60.00,C
S00906,Jack,93,93.00,A
S00917,Manoj,86,86.00,B
S00928,Manoj,64,64.00,C
S00932,Ivy,80,80.00,B
S00935,Karan,77,77.00,B
S00936,Grace,79,79.00,B
S00946,Qadir,64,64.00,C
S00947,Henry,90,90.00,A
S00950,Grace,54,54.00,D
S00971,Manoj,83,83.00,B
S00974,Om,83,83.00,B
S00976,Ivy,35,35.00,F
S00980,Diana,49,49.00,D
S00990,Henry,63,63.00,C
S01004,Qadir,47,47.00,D
S01008,Jack,61,61.00,C
S01022,Jack,35,35.00,F
S01024,Diana,35,35.00,F
S01029,Frank,71,71.00,C
S01032,Frank,97,97.00,A
S01033,Bob,55,55.00,D
S01040,Karan,84,84.00,B
S01041,Ivy,54,54.00,D
S01048,Karan,49,49.00,D
S01049,Eva,64,64.00,C
S01052,Henry,46,46.00,D
S01053,Diana,46,46.00,D
S01055,Bob,34,34.00,F
S01059,Nisha,38,38.00,F
S01062,Nisha,33,33.00,F
S01066,Riya,40,40.00,D
S01073,Riya,56,56.00,D
S01077,Riya,54,54.00,D
S01080,Bob,48,48.00,D
S01086,Diana,94,94.00,A
S01087,Sanjay,47,47.00,D
S01089,Henry,37,37.00,F
S01090,Om,98,98.00,A
S01091,Karan,79,79.00,B
S01095,Riya,39,39.00,F
S01103,Jack,72,72.00,C
S01108,Henry,43,43.00,D
S01109,Priya,94,94.00,A
S01110,Karan,34,34.00,F
S01111,Tara,87,87.00,B
S01113,Charlie,95,95.00,A
S01115,Henry,67,67.00,C
S01121,Nisha,48,48.00,D
S01123,Priya,31,31.00,F
S01130,Diana,42,42.00,D
S01131,Sanjay,36,36.00,F
S01135,Sanjay,100,100.00,A
S01136,Nisha,63,63.00,C
S01137,Tara,52,52.00,D
S01140,Grace,97,97.00,A
S01143,Riya,88,88.00,B
S01145,Priya,80,80.00,B
S01150,Qadir,86,86.00,B
S01151,Ivy,46,46.00,D
S01152,Liya,40,40.00,D
S01158,Nisha,35,35.00,F
S01169,Manoj,89,89.00,B
S01175,Frank,53,53.00,D
S01176,Qadir,44,44.00,D
S01178,Diana,99,99.00,A
S01183,Riya,76,76.00,B
S01188,Ivy,96,96.00,A
S01191,Alice,95,95.00,A
S01202,Nisha,52,52.00,D
S01203,Grace,82,82.00,B
S01205,Charlie,52,52.00,D
S01206,Qadir,73,73.00,C
S01210,Grace,55,55.00,D
S01217,Riya,44,44.00,D
S01218,Eva,92,92.00,A
S01228,Jack,98,98.00,A
S01229,Tara,90,90.00,A
S01232,Ivy,81,81.00,B
S01236,Alice,70,70.00,C
S01237,Liya,85,85.00,B
S01258,Eva,88,88.00,B
S01260,Manoj,90,90.00,A
S01261,Alice,98,98.00,A
S01263,Charlie,36,36.00,F
S01265,Eva,91,91.00,A
S01269,Henry,47,47.00,D
S01272,Tara,80,80.00,B
S01273,Priya,46,46.00,D
S01275,Manoj,95,95.00,A
S01279,Karan,83,83.00,B
S01287,Eva,45,45.00,D
S01289,Om,66,66.00,C
S01292,Sanjay,59,59.00,D
S01297,Jack,92,92.00,A
S01305,Riya,70,70.00,C
S01309,Bob,39,39.00,F
S01316,Karan,85,85.00,B
S01317,Ivy,92,92.00,A
S01318,Priya,30,30.00,F
S01321,Liya,92,92.00,A
S01323,Nisha,31,31.00,F
S01324,Alice,61,61.00,C
S01333,Om,93,93.00,A
S01338,Nisha,47,47.00,D
S01342,Eva,77,77.00,B
S01350,Liya,85,85.00,B
S01351,Sanjay,80,80.00,B
S01356,Qadir,91,91.00,A
S01361,Liya,97,97.00,A
S01367,Bob,55,55.00,D
S01369,Liya,57,57.00,D
S01371,Ivy,90,90.00,A
S01374,Qadir,39,39.00,F
S01375,Ivy,68,68.00,C
S01382,Alice,97,97.00,A
S01383,Diana,46,46.00,D
S01388,Sanjay,56,56.00,D
S01393,Eva,56,56.00,D
S01395,Sanjay,73,73.00,C
S01396,Manoj,82,82.00,B
S01399,Charlie,87,87.00,B
S01401,Henry,79,79.00,B
S01404,Jack,81,81.00,B
S01405,Grace,30,30.00,F
S01408,Riya,51,51.00,D
S01409,Grace,55,55.00,D
S01414,Om,89,89.00,B
S01415,Jack,30,30.00,F
S01423,Grace,94,94.00,A
S01425,Om,71,71.00,C
S01430,Henry,64,64.00,C
S01433,Nisha,74,74.00,C
S01434,Henry,53,53.00,D
S01438,Alice,92,92.00,A
S01444,Bob,82,82.00,B
S01448,Karan,99,99.00,A
S01449,Alice,94,94.00,A
S01451,Bob,55,55.00,D
S01452,Ivy,86,86.00,B
S01454,Frank,81,81.00,B
S01460,Diana,80,80.00,B
S01463,Ivy,45,45.00,D
S01466,Bob,60,60.00,C
S01470,Eva,92,92.00,A
S01482,Diana,51,51.00,D
S01486,Liya,84,84.00,B
S01491,Jack,35,35.00,F
S01495,Manoj,82,82.00,B
S01501,Liya,58,58.00,D
S01504,Eva,40,40.00,D
S01517,Charlie,86,86.00,B
S01518,Riya,37,37.00,F
S01519,Tara,86,86.00,B
S01526,Henry,75,75.00,B
S01533,Tara,54,54.00,D
S01540,Eva,75,75.00,B
S01545,Liya,60,60.00,C
S01547,Riya,49,49.00,D
S01548,Alice,68,68.00,C
S01550,Nisha,68,68.00,C
S01551,Alice,57,57.00,D
S01555,Eva,50,50.00,D
S01557,Charlie,85,85.00,B
S01558,Riya,82,82.00,B
S01559,Ivy,62,62.00,C
S01566,Alice,69,69.00,C
S01569,Nisha,81,81.00,B
S01572,Jack,42,42.00,D
S01573,Ivy,97,97.00,A
S01581,Liya,67,67.00,C
S01588,Grace,68,68.00,C
S01590,Qadir,62,62.00,C
S01593,Frank,87,87.00,B
S01598,Karan,98,98.00,A
S01599,Tara,30,30.00,F
S01601,Om,39,39.00,F
S01602,Manoj,93,93.00,A
S01610,Grace,44,44.00,D
S01616,Om,64,64.00,C
S01619,Liya,71,71.00,C
S01620,Qadir,81,81.00,B
S01633,Liya,100,100.00,A
S01634,Om,87,87.00,B
S01635,Karan,80,80.00,B
S01639,Karan,40,40.00,D
S01643,Tara,57,57.00,D
S01646,Qadir,96,96.00,A
S01650,Eva,53,53.00,D
S01654,Eva,38,38.00,F
S01658,Tara,92,92.00,A
S01660,Manoj,55,55.00,D
S01667,Sanjay,35,35.00,F
S01670,Sanjay,39,39.00,F
S01675,Manoj,44,44.00,D
S01677,Liya,97,97.00,A
S01679,Riya,62,62.00,C
S01680,Priya,31,31.00,F
S01683,Tara,73,73.00,C
S01687,Alice,84,84.00,B
S01690,Alice,47,47.00,D
S01693,Bob,39,39.00,F
S01694,Ivy,51,51.00,D
S01697,Bob,62,62.00,C
S01706,Eva,81,81.00,B
S01714,Liya,75,75.00,B
S01717,Tara,34,34.00,F
S01723,Karan,96,96.00,A
S01724,Henry,84,84.00,B
S01726,Om,34,34.00,F
S01745,Bob,100,100.00,A
S01753,Henry,67,67.00,C
S01754,Priya,96,96.00,A
S01757,Grace,72,72.00,C
S01760,Alice,59,59.00,D
S01768,Ivy,71,71.00,C
S01769,Priya,99,99.00,A
S01771,Ivy,57,57.00,D
S01775,Ivy,31,31.00,F
S01777,Frank,74,74.00,C
S01786,Grace,32,32.00,F
S01792,Karan,46,46.00,D
S01793,Alice,62,62.00,C
S01796,Karan,96,96.00,A
S01800,Nisha,82,82.00,B
S01808,Riya,91,91.00,A
S01815,Nisha,90,90.00,A
S01823,Henry,58,58.00,D
S01827,Grace,89,89.00,B
S01838,Henry,75,75.00,B
S01840,Bob,63,63.00,C
S01841,Alice,35,35.00,F
S01847,Om,82,82.00,B
S01849,Ivy,75,75.00,B
S01851,Qadir,43,43.00,D
S01857,Liya,36,36.00,F
S01859,Karan,43,43.00,D
S01860,Liya,32,32.00,F
S01863,Henry,83,83.00,B
S01876,Om,31,31.00,F
S01881,Alice,51,51.00,D
S01883,Charlie,76,76.00,B
S01889,Eva,80,80.00,B
S01891,Qadir,75,75.00,B
S01895,Manoj,38,38.00,F
S01900,Ivy,100,100.00,A
S01906,Charlie,34,34.00,F
S01907,Bob,68,68.00,C
S01912,Diana,62,62.00,C
S01915,Ivy,61,61.00,C
S01924,Frank,46,46.00,D
S01929,Bob,72,72.00,C
S01930,Liya,62,62.00,C
S01933,Eva,97,97.00,A
S01934,Diana,61,61.00,C
S01935,Sanjay,46,46.00,D
S01937,Grace,97,97.00,A
S01940,Tara,53,53.00,D
S01941,Priya,82,82.00,B
S01947,Manoj,95,95.00,A
S01948,Eva,56,56.00,D
S01955,Tara,46,46.00,D
S01964,Sanjay,58,58.00,D
S01973,Tara,33,33.00,F
S01974,Priya,65,65.00,C
S01986,Frank,98,98.00,A
S01990,Manoj,36,36.00,F
S01991,Alice,40,40.00,D
S01993,Frank,79,79.00,B
S01998,Bob,45,45.00,D
S01999,Ivy,35,35.00,F
S02000,Charlie,41,41.00,D
S02005,Qadir,92,92.00,A
S02009,Riya,49,49.00,D
S02010,Liya,72,72.00,C
S02011,Frank,41,41.00,D
S02012,Karan,94,94.00,A
S02029,Diana,37,37.00,F
S02031,Tara,38,38.00,F
S02032,Liya,41,41.00,D
S02034,Manoj,92,92.00,A
S02039,Tara,59,59.00,D
S02040,Frank,70,70.00,C
S02043,Priya,94,94.00,A
S02049,Bob,58,58.00,D
S02056,Qadir,84,84.00,B
S02061,Diana,74,74.00,C
S02063,Bob,79,79.00,B
S02064,Grace,87,87.00,B
S02069,Liya,60,60.00,C
S02071,Ivy,47,47.00,D
S02076,Diana,89,89.00,B
S02080,Sanjay,39,39.00,F
S02082,Henry,73,73.00,C
S02083,Priya,56,56.00,D
S02086,Ivy,31,31.00,F
S02089,Karan,73,73.00,C
S02092,Nisha,55,55.00,D
S02093,Alice,100,100.00,A
S02096,Bob,43,43.00,D
S02097,Eva,37,37.00,F
S02098,Liya,51,51.00,D
S02102,Diana,34,34.00,F
S02105,Ivy,90,90.00,A
S02110,Om,33,33.00,F
S02114,Sanjay,47,47.00,D
S02119,Qadir,61,61.00,C
S02122,Nisha,65,65.00,C
S02127,Ivy,87,87.00,B
S02128,Liya,33,33.00,F
S02131,Diana,57,57.00,D
S02133,Manoj,52,52.00,D
S02134,Alice,45,45.00,D
S02136,Charlie,37,37.00,F
S02138,Eva,69,69.00,C
S02140,Qadir,97,97.00,A
S02141,Grace,99,99.00,A
S02142,Priya,40,40.00,D
S02143,Om,70,70.00,C
S02148,Nisha,89,89.00,B
S02152,Ivy,50,50.00,D
S02153,Priya,92,92.00,A
S02155,Bob,85,85.00,B
S02156,Tara,72,72.00,C
S02162,Qadir,76,76.00,B
S02174,Grace,97,97.00,A
S02178,Henry,62,62.00,C
S02182,Priya,91,91.00,A
S02187,Frank,34,34.00,F
S02188,Riya,74,74.00,C
S02190,Om,47,47.00,D
S02195,Bob,93,93.00,A
S02198,Charlie,44,44.00,D
S02204,Ivy,47,47.00,D
S02206,Om,83,83.00,B
S02208,Eva,80,80.00,B
S02210,Karan,37,37.00,F
S02211,Ivy,97,97.00,A
S02215,Alice,91,91.00,A
S02223,Priya,68,68.00,C
S02224,Charlie,97,97.00,A
S02233,Tara,43,43.00,D
S02235,Sanjay,49,49.00,D
S02239,Om,50,50.00,D
S02259,Henry,50,50.00,D
S02262,Alice,45,45.00,D
S02265,Jack,76,76.00,B
S02272,Bob,91,91.00,A
S02275,Frank,41,41.00,D
S02277,Grace,57,57.00,D
S02280,Grace,72,72.00,C
S02282,Sanjay,42,42.00,D
S02283,Nisha,62,62.00,C
S02294,Karan,40,40.00,D
S02297,Om,50,50.00,D
S02302,Qadir,59,59.00,D
S02303,Ivy,79,79.00,B
S02307,Ivy,65,65.00,C
S02310,Henry,56,56.00,D
S02322,Priya,53,53.00,D
S02323,Frank,84,84.00,B
S02325,Tara,34,34.00,F
S02328,Manoj,84,84.00,B
S02338,Frank,42,42.00,D
S02339,Bob,97,97.00,A
S02343,Alice,50,50.00,D
S02345,Sanjay,91,91.00,A
S02352,Sanjay,91,91.00,A
S02359,Liya,73,73.00,C
S02361,Eva,44,44.00,D
S02364,Nisha,66,66.00,C
S02368,Jack,65,65.00,C
S02378,Frank,99,99.00,A
S02380,Priya,91,91.00,A
S02384,Diana,35,35.00,F
S02385,Frank,62,62.00,C
S02386,Bob,88,88.00,B
S02394,Tara,81,81.00,B
S02401,Manoj,80,80.00,B
S02403,Liya,67,67.00,C
S02404,Charlie,73,73.00,C
S02405,Nisha,37,37.00,F
S02410,Priya,70,70.00,C
S02411,Frank,85,85.00,B
S02413,Tara,42,42.00,D
S02414,Diana,55,55.00,D
S02418,Priya,63,63.00,C
S02420,Grace,83,83.00,B
S02424,Henry,39,39.00,F
S02425,Priya,47,47.00,D
S02426,Charlie,84,84.00,B
S02427,Karan,66,66.00,C
S02433,Om,38,38.00,F
S02434,Jack,39,39.00,F
S02439,Grace,51,51.00,D
S02445,Bob,79,79.00,B
S02446,Henry,70,70.00,C
S02454,Liya,59,59.00,D
S02462,Charlie,31,31.00,F
S02470,Bob,38,38.00,F
S02473,Om,70,70.00,C
S02477,Frank,74,74.00,C
S02481,Karan,100,100.00,A
S02484,Charlie,34,34.00,F
S02489,Karan,74,74.00,C
S02492,Nisha,70,70.00,C
S02493,Tara,77,77.00,B
S02496,Qadir,84,84.00,B
S02497,Tara,60,60.00,C
S02500,Karan,96,96.00,A
S02502,Liya,65,65.00,C
S02510,Charlie,31,31.00,F
S02514,Om,92,92.00,A
S02518,Charlie,47,47.00,D
S02531,Liya,41,41.00,D
S02533,Manoj,35,35.00,F
S02538,Alice,88,88.00,B
S02542,Diana,70,70.00,C
S02544,Qadir,85,85.00,B
S02558,Om,33,33.00,F
S02559,Jack,90,90.00,A
S02561,Charlie,84,84.00,B
S02565,Om,55,55.00,D
S02566,Jack,86,86.00,B
S02576,Om,60,60.00,C
S02577,Riya,89,89.00,B
S02581,Tara,80,80.00,B
S02582,Priya,97,97.00,A
S02586,Priya,62,62.00,C
S02594,Charlie,35,35.00,F
S02595,Nisha,41,41.00,D
S02598,Om,49,49.00,D
S02603,Manoj,50,50.00,D
S02617,Charlie,71,71.00,C
S02618,Manoj,44,44.00,D
S02625,Riya,98,98.00,A
S02633,Eva,56,56.00,D
S02637,Tara,100,100.00,A
S02638,Priya,45,45.00,D
S02640,Eva,96,96.00,A
S02641,Priya,83,83.00,B
S02642,Sanjay,54,54.00,D
S02647,Riya,80,80.00,B
S02658,Manoj,96,96.00,A
S02659,Henry,46,46.00,D
S02660,Sanjay,54,54.00,D
S02664,Sanjay,49,49.00,D
S02673,Henry,39,39.00,F
S02675,Charlie,69,69.00,C
S02676,Bob,90,90.00,A
S02680,Grace,84,84.00,B
S02704,Priya,73,73.00,C
S02706,Riya,84,84.00,B
S02713,Nisha,86,86.00,B
S02720,Riya,31,31.00,F
S02722,Diana,100,100.00,A
S02724,Nisha,89,89.00,B
S02727,Charlie,30,30.00,F
S02728,Riya,52,52.00,D
S02729,Grace,40,40.00,D
S02734,Charlie,77,77.00,B
S02735,Jack,58,58.00,D
S02737,Priya,81,81.00,B
S02741,Sanjay,83,83.00,B
S02745,Om,56,56.00,D
S02752,Frank,73,73.00,C
S02754,Alice,35,35.00,F
S02756,Charlie,35,35.00,F
S02757,Riya,62,62.00,C
S02758,Ivy,33,33.00,F
S02765,Henry,44,44.00,D
S02768,Qadir,87,87.00,B
S02769,Tara,38,38.00,F
S02771,Manoj,43,43.00,D
S02775,Riya,99,99.00,A
S02779,Karan,54,54.00,D
S02790,Ivy,67,67.00,C
S02793,Jack,43,43.00,D
S02805,Nisha,63,63.00,C
S02806,Grace,95,95.00,A
S02812,Qadir,83,83.00,B
S02820,Alice,93,93.00,A
S02831,Henry,86,86.00,B
S02843,Priya,62,62.00,C
S02845,Nisha,55,55.00,D
S02848,Frank,88,88.00,B
S02851,Om,44,44.00,D
S02856,Qadir,40,40.00,D
S02857,Henry,51,51.00,D
S02862,Sanjay,92,92.00,A
S02863,Nisha,93,93.00,A
S02867,Riya,57,57.00,D
S02869,Diana,76,76.00,B
S02876,Liya,34,34.00,F
S02880,Om,30,30.00,F
S02881,Riya,98,98.00,A
S02883,Liya,46,46.00,D
S02888,Om,33,33.00,F
S02895,Om,36,36.00,F
S02896,Riya,80,80.00,B
S02906,Priya,70,70.00,C
S02908,Nisha,38,38.00,F
S02911,Jack,44,44.00,D
S02912,Grace,87,87.00,B
S02914,Om,38,38.00,F
S02915,Jack,58,58.00,D
S02917,Liya,57,57.00,D
S02918,Sanjay,81,81.00,B
S02923,Ivy,32,32.00,F
S02930,Tara,99,99.00,A
S02932,Sanjay,39,39.00,F
S02944,Qadir,88,88.00,B
S02948,Karan,82,82.00,B
S02949,Grace,92,92.00,A
S02951,Nisha,53,53.00,D
S02954,Sanjay,85,85.00,B
S02961,Frank,83,83.00,B
S02962,Nisha,60,60.00,C
S02963,Grace,77,77.00,B
S02965,Om,98,98.00,A
S02966,Karan,87,87.00,B
S02971,Liya,50,50.00,D
S02978,Henry,64,64.00,C
S02980,Manoj,93,93.00,A
S02983,Charlie,75,75.00,B
S02984,Bob,88,88.00,B
S02986,Diana,69,69.00,C
S02990,Om,37,37.00,F
S02996,Alice,56,56.00,D
S02999,Bob,56,56.00,D
S03000,Diana,96,96.00,A
S03002,Qadir,63,63.00,C
S03005,Charlie,30,30.00,F
S03013,Riya,94,94.00,A
S03017,Nisha,92,92.00,A
S03025,Alice,48,48.00,D
S03028,Karan,44,44.00,D
S03037,Diana,90,90.00,A
S03039,Manoj,97,97.00,A
S03040,Priya,73,73.00,C
S03042,Qadir,89,89.00,B
S03043,Henry,74,74.00,C
S03046,Karan,96,96.00,A
S03047,Henry,68,68.00,C
S03050,Ivy,97,97.00,A
S03053,Riya,52,52.00,D
S03063,Sanjay,95,95.00,A
S03068,Riya,52,52.00,D
S03071,Karan,85,85.00,B
S03074,Om,38,38.00,F
S03076,Eva,35,35.00,F
S03078,Om,54,54.00,D
S03084,Liya,39,39.00,F
S03086,Jack,72,72.00,C
S03097,Karan,72,72.00,C
S03113,Eva,70,70.00,C
S03114,Diana,82,82.00,B
S03130,Bob,50,50.00,D
S03133,Charlie,99,99.00,A
S03136,Liya,54,54.00,D
S03140,Om,59,59.00,D
S03145,Riya,85,85.00,B
S03146,Alice,71,71.00,C
S03148,Sanjay,91,91.00,A
S03152,Jack,66,66.00,C
S03154,Diana,97,97.00,A
S03167,Nisha,80,80.00,B
S03171,Tara,41,41.00,D
S03175,Eva,55,55.00,D
S03176,Priya,72,72.00,C
S03179,Grace,58,58.00,D
S03183,Diana,92,92.00,A
S03190,Priya,49,49.00,D
S03196,Manoj,53,53.00,D
S03203,Om,39,39.00,F
S03204,Nisha,92,92.00,A
S03211,Bob,95,95.00,A
S03222,Riya,95,95.00,A
S03227,Eva,89,89.00,B
S03233,Riya,71,71.00,C
S03234,Alice,53,53.00,D
S03238,Henry,53,53.00,D
S03241,Tara,78,78.00,B
S03242,Priya,76,76.00,B
S03247,Sanjay,58,58.00,D
S03249,Grace,37,37.00,F
S03258,Frank,34,34.00,F
S03266,Manoj,56,56.00,D
S03269,Frank,78,78.00,B
S03270,Henry,91,91.00,A
S03274,Ivy,94,94.00,A
S03278,Grace,79,79.00,B
S03280,Bob,74,74.00,C
S03282,Liya,64,64.00,C
S03284,Nisha,38,38.00,F
S03287,Om,48,48.00,D
S03288,Riya,94,94.00,A
S03289,Alice,54,54.00,D
S03293,Liya,35,35.00,F
S03294,Charlie,77,77.00,B
S03296,Grace,80,80.00,B
S03300,Ivy,59,59.00,D
S03303,Nisha,53,53.00,D
S03306,Om,93,93.00,A
S03310,Riya,99,99.00,A
S03313,Frank,72,72.00,C
S03314,Jack,35,35.00,F
S03315,Ivy,73,73.00,C
S03318,Bob,82,82.00,B
S03322,Ivy,38,38.00,F
S03325,Riya,43,43.00,D
S03326,Grace,91,91.00,A
S03330,Priya,35,35.00,F
S03343,Manoj,82,82.00,B
S03345,Diana,41,41.00,D
S03347,Bob,78,78.00,B
S03351,Tara,85,85.00,B
S03352,Liya,43,43.00,D
S03353,Frank,93,93.00,A
S03365,Qadir,55,55.00,D
S03366,Ivy,93,93.00,A
S03376,Qadir,44,44.00,D
S03387,Karan,46,46.00,D
S03391,Alice,65,65.00,C
S03395,Alice,45,45.00,D
S03398,Riya,71,71.00,C
S03399,Ivy,90,90.00,A
S03405,Frank,41,41.00,D
S03410,Alice,46,46.00,D
S03411,Diana,42,42.00,D
S03428,Jack,75,75.00,B
S03438,Charlie,72,72.00,C
S03439,Manoj,66,66.00,C
S03440,Diana,69,69.00,C
S03441,Om,50,50.00,D
S03443,Eva,49,49.00,D
S03446,Jack,80,80.00,B
S03450,Tara,71,71.00,C
S03451,Diana,93,93.00,A
S03453,Manoj,48,48.00,D
S03454,Eva,43,43.00,D
S03456,Charlie,85,85.00,B
S03459,Liya,53,53.00,D
S03465,Tara,86,86.00,B
S03466,Priya,65,65.00,C
S03471,Karan,99,99.00,A
S03475,Bob,73,73.00,C
S03476,Eva,86,86.00,B
S03482,Nisha,77,77.00,B
S03485,Om,69,69.00,C
S03488,Priya,83,83.00,B
S03493,Manoj,97,97.00,A
S03495,Diana,68,68.00,C
S03501,Bob,78,78.00,B
S03509,Nisha,98,98.00,A
S03523,Karan,84,84.00,B
S03526,Frank,59,59.00,D
S03527,Riya,85,85.00,B
S03529,Priya,48,48.00,D
S03532,Liya,80,80.00,B
S03533,Charlie,35,35.00,F
S03534,Qadir,43,43.00,D
S03539,Grace,69,69.00,C
S03541,Jack,30,30.00,F
S03545,Qadir,59,59.00,D
S03546,Ivy,85,85.00,B
S03549,Jack,60,60.00,C
S03561,Liya,87,87.00,B
S03567,Jack,39,39.00,F
S03569,Priya,38,38.00,F
S03570,Karan,59,59.00,D
S03580,Charlie,64,64.00,C
S03581,Manoj,47,47.00,D
S03585,Qadir,80,80.00,B
S03589,Manoj,38,38.00,F
S03594,Diana,80,80.00,B
S03597,Eva,33,33.00,F
S03601,Alice,56,56.00,D
S03605,Tara,87,87.00,B
S03607,Sanjay,90,90.00,A
S03626,Bob,84,84.00,B
S03632,Sanjay,85,85.00,B
S03634,Alice,96,96.00,A
S03637,Karan,93,93.00,A
S03643,Sanjay,71,71.00,C
S03644,Manoj,59,59.00,D
S03650,Om,45,45.00,D
S03652,Henry,79,79.00,B
S03655,Nisha,67,67.00,C
S03657,Liya,48,48.00,D
S03659,Riya,81,81.00,B
S03666,Nisha,50,50.00,D
S03672,Sanjay,49,49.00,D
S03673,Manoj,36,36.00,F
S03679,Liya,54,54.00,D
S03683,Sanjay,46,46.00,D
S03684,Manoj,71,71.00,C
S03689,Tara,67,67.00,C
S03691,Riya,96,96.00,A
S03695,Riya,61,61.00,C
S03698,Frank,41,41.00,D
S03700,Alice,38,38.00,F
S03701,Priya,46,46.00,D
S03702,Om,45,45.00,D
S03704,Ivy,74,74.00,C
S03714,Manoj,37,37.00,F
S03715,Grace,53,53.00,D
S03718,Riya,92,92.00,A
S03720,Om,47,47.00,D
S03721,Riya,67,67.00,C
S03729,Manoj,67,67.00,C
S03734,Liya,32,32.00,F
S03739,Frank,97,97.00,A
S03742,Om,76,76.00,B
S03747,Riya,58,58.00,D
S03749,Diana,73,73.00,C
S03752,Priya,67,67.00,C
S03755,Alice,39,39.00,F
S03756,Priya,63,63.00,C
S03760,Sanjay,87,87.00,B
S03761,Manoj,71,71.00,C
S03770,Priya,68,68.00,C
S03772,Jack,55,55.00,D
S03773,Alice,64,64.00,C
S03776,Qadir,36,36.00,F
S03782,Om,89,89.00,B
S03783,Manoj,54,54.00,D
S03784,Alice,79,79.00,B
S03790,Jack,59,59.00,D
S03795,Ivy,98,98.00,A
S03798,Qadir,59,59.00,D
S03799,Ivy,97,97.00,A
S03801,Frank,75,75.00,B
S03806,Qadir,32,32.00,F
S03807,Grace,91,91.00,A
S03810,Grace,69,69.00,C
S03811,Liya,46,46.00,D
S03813,Jack,81,81.00,B
S03814,Tara,52,52.00,D
S03815,Priya,50,50.00,D
S03816,Frank,61,61.00,C
S03817,Manoj,32,32.00,F
S03821,Grace,78,78.00,B
S03823,Frank,73,73.00,C
S03829,Alice,36,36.00,F
S03835,Qadir,96,96.00,A
S03836,Eva,51,51.00,D
S03843,Tara,71,71.00,C
S03844,Liya,34,34.00,F
S03847,Tara,56,56.00,D
S03850,Tara,67,67.00,C
S03853,Riya,66,66.00,C
S03854,Eva,72,72.00,C
S03857,Karan,87,87.00,B
S03860,Riya,60,60.00,C
S03865,Ivy,39,39.00,F
S03869,Ivy,91,91.00,A
S03871,Manoj,90,90.00,A
S03872,Tara,64,64.00,C
S03877,Liya,91,91.00,A
S03878,Charlie,80,80.00,B
S03882,Karan,37,37.00,F
S03887,Alice,59,59.00,D
S03890,Alice,73,73.00,C
S03893,Karan,34,34.00,F
S03901,Nisha,89,89.00,B
S03904,Om,84,84.00,B
S03916,Nisha,88,88.00,B
S03917,Henry,37,37.00,F
S03918,Diana,81,81.00,B
S03922,Sanjay,38,38.00,F
S03923,Nisha,72,72.00,C
S03926,Charlie,59,59.00,D
S03930,Nisha,35,35.00,F
S03934,Karan,34,34.00,F
S03935,Eva,91,91.00,A
S03937,Sanjay,98,98.00,A
S03944,Sanjay,98,98.00,A
S03945,Nisha,71,71.00,C
S03949,Manoj,73,73.00,C
S03950,Liya,66,66.00,C
S03956,Bob,46,46.00,D
S03957,Tara,83,83.00,B
S03959,Frank,53,53.00,D
S03962,Charlie,31,31.00,F
S03963,Bob,50,50.00,D
S03965,Priya,98,98.00,A
S03970,Nisha,94,94.00,A
S03977,Sanjay,50,50.00,D
S03980,Om,88,88.00,B
S03982,Henry,50,50.00,D
S03985,Jack,37,37.00,F
S03989,Qadir,31,31.00,F
S03995,Om,84,84.00,B
S03996,Karan,48,48.00,D
S04002,Frank,70,70.00,C
S04003,Bob,78,78.00,B
S04005,Liya,84,84.00,B
S04008,Tara,65,65.00,C
S04010,Manoj,90,90.00,A
S04015,Grace,78,78.00,B
S04016,Priya,87,87.00,B
S04018,Bob,55,55.00,D
S04019,Henry,55,55.00,D
S04021,Nisha,46,46.00,D
S04026,Ivy,33,33.00,F
S04028,Om,59,59.00,D
S04029,Qadir,95,95.00,A
S04037,Tara,61,61.00,C
S04039,Om,74,74.00,C
S04042,Frank,32,32.00,F
S04048,Henry,52,52.00,D
S04049,Priya,84,84.00,B
S04052,Priya,74,74.00,C
S04053,Frank,70,70.00,C
S04054,Riya,99,99.00,A
S04058,Karan,48,48.00,D
S04059,Henry,97,97.00,A
S04064,Om,97,97.00,A
S04069,Bob,48,48.00,D
