student_id,name,class,subject,marks
S05282,Ivy,9,Chemistry,39
S05283,Jack,11,Physics,99
S05284,Qadir,11,Science,87
S05285,Om,10,Computer,93
S05286,Riya,10,Computer,34
S05287,Bob,9,Math,38
S05288,Alice,9,Science,89
S05289,Eva,10,Science,42
S05290,Tara,11,Math,85
S05291,Priya,12,Computer,82
S05292,Qadir,12,Chemistry,33
S05293,Bob,12,Physics,48
S05294,Bob,10,Physics,66
S05295,Sanjay,9,Math,54
S05296,Riya,12,Biology,78
S05297,Qadir,10,Computer,48
S05298,Alice,12,English,62
S05299,Alice,10,Math,36
S05300,Tara,12,Math,72
S05301,Nisha,11,Math,69
S05302,Ivy,11,Computer,36
S05303,Ivy,12,Computer,63
S05304,Jack,11,Science,47
S05305,Om,12,Biology,90
S05306,Sanjay,9,English,57
S05307,Jack,11,Computer,30
S05308,Grace,9,English,94
S05309,Manoj,12,Math,43
S05310,Priya,12,Chemistry,57
S05311,Jack,12,English,66
S05312,Priya,10,Science,82
S05313,Karan,11,Science,51
S05314,Jack,12,Biology,54
S05315,Diana,12,English,35
S05316,Eva,10,Chemistry,45
S05317,Priya,12,Math,97
S05318,Eva,10,Science,67
S05319,Tara,9,Biology,37
S05320,Karan,11,Biology,52
S05321,Grace,11,Computer,57
S05322,Liya,12,Computer,38
S05323,Sanjay,10,Chemistry,93
S05324,Om,11,Computer,38
S05325,Alice,11,Physics,100
S05326,Nisha,11,Biology,44
S05327,Priya,11,Math,35
S05328,Riya,9,Chemistry,72
S05329,Tara,12,Computer,89
S05330,Tara,10,Chemistry,75
S05331,Alice,10,English,64
S05332,Sanjay,9,Chemistry,96
S05333,Liya,9,English,91
S05334,Bob,11,Physics,44
S05335,Bob,11,Science,88
S05336,Charlie,12,Math,57
S05337,Qadir,10,English,66
S05338,Alice,9,Biology,38
S05339,Sanjay,9,English,50
S05340,Charlie,10,Science,72
S05341,Manoj,11,Math,79
S05342,Frank,9,Computer,69
S05343,Alice,10,Computer,71
S05344,Ivy,11,Computer,46
S05345,Riya,12,Physics,88
S05346,Ivy,11,Math,72
S05347,Grace,9,Science,90
S05348,Priya,12,English,79
S05349,Riya,12,Science,54
S05350,Nisha,9,Science,71
S05351,Bob,9,Math,36
S05352,Eva,10,Biology,69
S05353,Nisha,11,Physics,46
S05354,Karan,11,Science,38
S05355,Nisha,12,English,63
S05356,Alice,11,Chemistry,66
S05357,Diana,9,Biology,50
S05358,Diana,11,Computer,47
S05359,Henry,9,Chemistry,42
S05360,Nisha,10,Biology,78
S05361,Bob,9,Physics,48
S05362,Tara,10,Science,84
S05363,Frank,9,English,30
S05364,Alice,9,Chemistry,55
S05365,Eva,11,Science,75
S05366,Eva,11,Math,86
S05367,Priya,10,Biology,65
S05368,Riya,9,English,30
S05369,Nisha,12,English,75
S05370,Priya,9,English,56
S05371,Karan,9,Science,30
S05372,Charlie,10,English,95
S05373,Manoj,9,Chemistry,63
S05374,Frank,10,Biology,34
S05375,Henry,12,Chemistry,76
S05376,Om,10,Chemistry,93
S05377,Om,10,English,64
S05378,Priya,12,Math,49
S05379,Karan,10,Biology,64
S05380,Liya,10,Math,62
S05381,Ivy,12,Computer,48
S05382,Ivy,12,Computer,86
S05383,Priya,11,Biology,38
S05384,Jack,10,Computer,48
S05385,Liya,12,Computer,62
S05386,Liya,10,Computer,64
S05387,Bob,12,Math,90
S05388,Karan,12,Math,47
S05389,Alice,12,Biology,30
S05390,Eva,10,Science,91
S05391,Ivy,11,English,100
S05392,Om,11,Math,86
S05393,Qadir,11,Math,99
S05394,Nisha,10,Science,53
S05395,Liya,11,English,63
S05396,Sanjay,11,Biology,33
S05397,Grace,10,Biology,51
S05398,Qadir,9,Physics,73
S05399,Riya,9,Physics,87
S05400,Tara,12,Physics,95
S05401,Alice,10,Physics,100
S05402,Alice,9,Biology,69
S05403,Qadir,9,Biology,63
S05404,Frank,10,Science,76
S05405,Qadir,9,Science,92
S05406,Karan,11,Computer,96
S05407,Henry,10,Physics,96
S05408,Diana,11,Physics,90
S05409,Eva,12,Math,49
S05410,Grace,9,Physics,35
S05411,Karan,10,Science,54
S05412,Priya,10,Computer,37
S05413,Nisha,12,English,35
S05414,Nisha,11,Math,46
S05415,Grace,11,Chemistry,85
S05416,Karan,9,Biology,77
S05417,Sanjay,10,English,53
S05418,Ivy,10,Chemistry,39
S05419,Liya,10,Science,92
S05420,Jack,12,Science,97
S05421,Priya,12,Computer,45
S05422,Charlie,9,Biology,97
S05423,Jack,9,Science,79
S05424,Nisha,9,Science,65
S05425,Manoj,11,Math,90
S05426,Nisha,11,Math,86
S05427,Tara,10,Biology,96
S05428,Ivy,12,Chemistry,36
S05429,Liya,9,Math,82
S05430,Riya,9,Biology,43
S05431,Frank,10,Chemistry,41
S05432,Om,12,Biology,50
S05433,Manoj,11,Chemistry,63
S05434,Alice,12,Computer,62
S05435,Om,11,Science,50
S05436,Om,11,Computer,93
S05437,Diana,9,Science,59
S05438,Manoj,10,Physics,45
S05439,Diana,9,Chemistry,43
S05440,Karan,9,Physics,66
S05441,Sanjay,12,Science,70
S05442,Nisha,10,Biology,48
S05443,Riya,9,Chemistry,88
S05444,Om,12,Biology,66
S05445,Henry,10,Chemistry,50
S05446,Charlie,11,Biology,75
S05447,Riya,10,Physics,50
S05448,Tara,12,Chemistry,62
S05449,Charlie,9,Math,84
S05450,Om,11,Math,87
S05451,Grace,11,English,38
S05452,Tara,12,Computer,71
S05453,Eva,12,Physics,71
S05454,Henry,10,Biology,68
S05455,Grace,12,Chemistry,48
S05456,Diana,9,Biology,84
S05457,Alice,12,Math,32
S05458,Charlie,9,Chemistry,92
S05459,Qadir,11,Chemistry,33
S05460,Karan,10,Biology,97
S05461,Bob,11,Science,74
S05462,Bob,12,Chemistry,93
S05463,Diana,11,Math,65
S05464,Manoj,9,Math,63
S05465,Om,10,Math,74
S05466,Qadir,12,Physics,85
S05467,Henry,12,English,79
S05468,Diana,10,Biology,83
S05469,Grace,12,Science,71
S05470,Frank,11,Computer,99
S05471,Nisha,12,English,52
S05472,Bob,11,Biology,31
S05473,Eva,10,English,89
S05474,Riya,12,English,94
S05475,Eva,12,English,71
S05476,Diana,12,Science,60
S05477,Karan,11,Biology,62
S05478,Diana,12,Physics,69
S05479,Liya,9,Science,90
S05480,Karan,11,English,64
S05481,Frank,12,Biology,35
S05482,Sanjay,11,Computer,58
S05483,Alice,11,Computer,59
S05484,Sanjay,10,Computer,47
S05485,Henry,10,Computer,35
S05486,Diana,10,Chemistry,97
S05487,Jack,10,Biology,75
S05488,Priya,12,Math,94
S05489,Manoj,12,Biology,31
S05490,Riya,11,English,53
S05491,Alice,11,English,46
S05492,Eva,12,Physics,94
S05493,Henry,10,Biology,88
S05494,Charlie,11,Math,60
S05495,Eva,9,English,78
S05496,Ivy,9,Chemistry,63
S05497,Grace,11,Biology,87
S05498,Om,12,Chemistry,72
S05499,Diana,12,Science,78
S05500,Karan,10,Computer,56
S05501,Eva,10,Science,99
S05502,Karan,10,Biology,80
S05503,Manoj,9,Biology,46
S05504,Tara,12,Math,42
S05505,Karan,12,Biology,78
S05506,Henry,11,Physics,42
S05507,Nisha,10,Science,56
S05508,Tara,9,English,69
S05509,Frank,11,English,41
S05510,Qadir,9,Math,100
S05511,Eva,9,English,91
S05512,Tara,10,English,87
S05513,Jack,12,Computer,97
S05514,Henry,10,Science,58
S05515,Sanjay,12,Physics,32
S05516,Manoj,12,Biology,58
S05517,Tara,10,Chemistry,46
S05518,Jack,11,Chemistry,54
S05519,Eva,10,Math,83
S05520,Riya,12,Computer,49
S05521,Charlie,9,Chemistry,68
S05522,Eva,9,Math,41
S05523,Eva,9,Math,47
S05524,Ivy,10,Math,93
S05525,Jack,10,English,74
S05526,Om,9,Science,44
S05527,Qadir,9,Science,31
S05528,Tara,10,Science,53
S05529,Grace,9,Chemistry,31
S05530,Eva,12,English,46
S05531,Qadir,12,Biology,54
S05532,Nisha,9,Physics,87
S05533,Frank,9,Physics,45
S05534,Alice,12,Physics,48
S05535,Liya,12,Physics,57
S05536,Nisha,12,Chemistry,36
S05537,Jack,9,Physics,94
S05538,Henry,11,Chemistry,57
S05539,Eva,10,Biology,82
S05540,Tara,11,Biology,47
S05541,Riya,10,Chemistry,100
S05542,Henry,12,Math,62
S05543,Sanjay,12,Chemistry,49
S05544,Nisha,9,Science,82
S05545,Sanjay,10,Chemistry,77
S05546,Sanjay,12,Science,45
S05547,Karan,12,English,94
S05548,Eva,12,Biology,84
S05549,Sanjay,11,Physics,95
S05550,Henry,10,Math,81
S05551,Sanjay,12,Computer,66
S05552,Eva,11,Physics,75
S05553,Liya,11,Chemistry,50
S05554,Alice,10,Chemistry,48
S05555,Karan,9,Chemistry,56
S05556,Alice,9,Science,38
S05557,Qadir,10,English,77
S05558,Sanjay,10,Computer,31
S05559,Nisha,11,Chemistry,45
S05560,Priya,12,Computer,81
S05561,Charlie,11,Physics,39
S05562,Sanjay,10,English,89
S05563,Nisha,10,Math,38
S05564,Priya,12,English,56
S05565,Eva,11,Science,90
S05566,Ivy,12,Physics,34
S05567,Tara,10,Physics,61
S05568,Nisha,10,Physics,38
S05569,Diana,10,Math,59
S05570,Nisha,12,English,65
S05571,Sanjay,9,Physics,57
S05572,Liya,9,Physics,90
S05573,Om,10,Computer,71
S05574,Om,9,English,58
S05575,Karan,11,Science,32
S05576,Karan,9,English,55
S05577,Frank,10,English,61
S05578,Karan,11,Math,48
S05579,Tara,10,Chemistry,98
S05580,Nisha,9,Chemistry,42
S05581,Eva,9,Physics,73
S05582,Liya,12,Physics,90
S05583,Bob,11,Chemistry,88
S05584,Qadir,10,Biology,78
S05585,Eva,12,Computer,87
S05586,Bob,11,Science,32
S05587,Manoj,12,English,57
S05588,Grace,9,Chemistry,54
S05589,Alice,10,Physics,80
S05590,Diana,10,Computer,50
S05591,Eva,11,English,86
S05592,Grace,9,Science,47
S05593,Qadir,11,Math,58
S05594,Riya,10,English,93
S05595,Jack,10,Biology,36
S05596,Manoj,9,English,90
S05597,Henry,11,Chemistry,93
S05598,Riya,12,Science,46
S05599,Karan,10,Physics,38
S05600,Manoj,12,Computer,52
S05601,Tara,9,Physics,59
S05602,Sanjay,12,Physics,75
S05603,Nisha,11,Math,49
S05604,Frank,10,Chemistry,43
S05605,Om,9,Math,44
S05606,Om,9,Science,32
S05607,Diana,11,Chemistry,85
S05608,Diana,10,Computer,99
S05609,Priya,9,English,68
S05610,Tara,11,Physics,59
S05611,Ivy,10,Science,90
S05612,Grace,11,Science,46
S05613,Jack,9,English,70
S05614,Grace,12,Computer,58
S05615,Eva,12,Science,36
S05616,Qadir,9,Biology,53
S05617,Om,11,Physics,70
S05618,Manoj,11,Physics,84
S05619,Bob,12,Science,47
S05620,Karan,12,Chemistry,35
S05621,Liya,9,Computer,88
S05622,Liya,12,English,97
S05623,Alice,12,Chemistry,38
S05624,Alice,9,Math,64
S05625,Karan,11,Biology,44
S05626,Diana,10,Science,53
S05627,Priya,11,Computer,76
S05628,Diana,12,Math,99
S05629,Bob,11,Math,54
S05630,Diana,11,Physics,50
S05631,Grace,11,Physics,88
S05632,Liya,12,Biology,71
S05633,Om,12,Chemistry,57
S05634,Riya,9,Science,55
S05635,Eva,9,English,88
S05636,Alice,11,Science,85
S05637,Jack,9,Math,96
S05638,Sanjay,10,Science,48
S05639,Qadir,11,Chemistry,78
S05640,Karan,11,Physics,71
S05641,Sanjay,9,Biology,73
S05642,Riya,12,Science,31
S05643,Jack,12,English,34
S05644,Nisha,11,Computer,48
S05645,Eva,12,Biology,71
S05646,Nisha,10,Science,59
S05647,Nisha,10,Computer,47
S05648,Nisha,10,Biology,81
S05649,Frank,11,English,45
S05650,Tara,11,Biology,94
S05651,Charlie,9,Science,58
S05652,Frank,9,Science,76
S05653,Manoj,9,Computer,81
S05654,Nisha,10,Physics,41
S05655,Om,12,Biology,71
S05656,Manoj,12,Biology,96
S05657,Nisha,12,Chemistry,70
S05658,Nisha,9,Math,39
S05659,Bob,12,Chemistry,69
S05660,Eva,10,Science,99
S05661,Alice,12,Science,95
S05662,Riya,10,Physics,54
S05663,Grace,11,Biology,64
S05664,Bob,10,Math,59
S05665,Jack,9,English,85
S05666,Diana,10,Physics,89
S05667,Bob,9,English,98
S05668,Grace,11,Chemistry,41
S05669,Alice,12,Science,75
S05670,Manoj,10,English,71
S05671,Charlie,12,English,46
S05672,Charlie,11,Chemistry,76
S05673,Grace,10,Math,61
S05674,Om,12,Computer,72
S05675,Charlie,12,Chemistry,97
S05676,Om,9,Math,37
S05677,Karan,11,Chemistry,62
S05678,Karan,10,Biology,65
S05679,Manoj,12,Math,53
S05680,Eva,9,Science,44
S05681,Manoj,9,Computer,36
S05682,Charlie,12,Physics,43
S05683,Om,9,Physics,52
S05684,Sanjay,10,Biology,75
S05685,Riya,12,Physics,96
S05686,Ivy,11,Biology,80
S05687,Sanjay,10,Biology,79
S05688,Henry,9,Physics,46
S05689,Grace,12,Math,59
S05690,Henry,12,Biology,73
S05691,Liya,9,Computer,87
S05692,Grace,11,Biology,59
S05693,Charlie,9,English,40
S05694,Om,11,English,87
S05695,Grace,12,Physics,84
S05696,Alice,9,Physics,99
S05697,Karan,12,Math,56
S05698,Alice,12,Chemistry,94
S05699,Priya,9,Science,41
S05700,Priya,10,Biology,47
S05701,Karan,12,Biology,97
S05702,Nisha,9,Science,30
S05703,Karan,10,English,36
S05704,Riya,12,Chemistry,83
S05705,Liya,9,Chemistry,77
S05706,Charlie,12,Science,46
S05707,Manoj,11,Computer,61
S05708,Tara,11,Biology,81
S05709,Manoj,11,English,66
S05710,Priya,12,Computer,78
S05711,Tara,9,Chemistry,46
S05712,Priya,10,Chemistry,78
S05713,Eva,11,Biology,70
S05714,Alice,11,Science,77
S05715,Liya,10,Physics,60
S05716,Frank,12,Science,84
S05717,Ivy,9,Computer,91
S05718,Jack,9,English,50
S05719,Manoj,11,Computer,95
S05720,Henry,11,Physics,87
S05721,Diana,12,Math,91
S05722,Manoj,12,Chemistry,94
S05723,Alice,11,Science,56
S05724,Qadir,12,Math,41
S05725,Henry,12,English,60
S05726,Diana,12,Biology,94
S05727,Tara,11,Physics,32
S05728,Alice,12,Computer,63
S05729,Priya,10,Biology,68
S05730,Diana,9,English,59
S05731,Alice,10,Biology,74
S05732,Eva,11,Math,97
S05733,Ivy,10,English,72
S05734,Karan,9,Physics,70
S05735,Bob,11,Computer,95
S05736,Grace,10,Physics,92
S05737,Frank,11,Physics,84
S05738,Nisha,12,Math,71
S05739,Tara,12,Chemistry,49
S05740,Nisha,9,Biology,49
S05741,Nisha,10,Science,47
S05742,Liya,12,English,50
S05743,Ivy,12,Physics,36
S05744,Henry,11,Biology,88
S05745,Sanjay,10,Chemistry,74
S05746,Liya,12,Chemistry,79
S05747,Nisha,12,Math,67
S05748,Henry,12,Computer,96
S05749,Manoj,12,Computer,32
S05750,Tara,11,Chemistry,43
S05751,Qadir,10,English,74
S05752,Qadir,12,Biology,33
S05753,Manoj,9,Biology,66
S05754,Frank,12,Science,87
S05755,Eva,9,English,47
S05756,Riya,11,Math,46
S05757,Ivy,11,Biology,96
S05758,Diana,12,Biology,35
S05759,Om,11,Chemistry,94
S05760,Karan,12,Computer,66
S05761,Charlie,10,Computer,76
S05762,Jack,11,English,50
S05763,Tara,12,Science,44
S05764,Liya,10,Physics,87
S05765,Sanjay,12,Math,65
S05766,Diana,10,English,93
S05767,Riya,12,Physics,57
S05768,Riya,9,Science,51
S05769,Frank,12,Chemistry,99
S05770,Charlie,12,Physics,64
S05771,Priya,11,English,82
S05772,Priya,11,Physics,33
S05773,Liya,12,Biology,32
S05774,Bob,11,Physics,62
S05775,Karan,10,English,70
S05776,Grace,10,Math,49
S05777,Jack,9,Science,62
S05778,Tara,12,English,31
S05779,Nisha,11,Science,58
S05780,Nisha,12,Math,50
S05781,Alice,9,Science,81
S05782,Grace,12,Math,49
S05783,Om,9,Science,63
S05784,Tara,11,Math,94
S05785,Eva,12,Science,30
S05786,Jack,11,English,70
S05787,Sanjay,11,Chemistry,66
S05788,Karan,10,Physics,87
S05789,Liya,11,English,97
S05790,Nisha,11,Chemistry,43
S05791,Grace,10,Chemistry,100
S05792,Om,9,Biology,66
S05793,Qadir,10,Chemistry,52
S05794,Nisha,12,Biology,30
S05795,Jack,10,English,98
S05796,Eva,10,English,99
S05797,Grace,9,Physics,83
S05798,Nisha,9,Biology,54
S05799,Jack,10,Science,71
S05800,Frank,10,English,60
S05801,Henry,9,Biology,44
S05802,Jack,12,Computer,42
S05803,Karan,11,Chemistry,62
S05804,Qadir,10,Chemistry,75
S05805,Qadir,12,Computer,66
S05806,Manoj,10,Math,44
S05807,Nisha,11,Physics,30
S05808,Henry,10,Physics,80
S05809,Ivy,11,Physics,66
S05810,Ivy,10,English,38
S05811,Henry,11,Math,82
S05812,Jack,11,Math,54
S05813,Priya,9,Math,37
S05814,Frank,10,Physics,30
S05815,Eva,12,Math,38
S05816,Bob,11,Computer,60
S05817,Jack,12,Computer,100
S05818,Om,12,English,35
S05819,Alice,9,Math,55
S05820,Diana,11,Math,33
S05821,Frank,12,Chemistry,56
S05822,Om,12,Science,50
S05823,Tara,10,Science,34
S05824,Alice,12,Computer,55
S05825,Grace,12,Chemistry,91
S05826,Qadir,9,English,52
S05827,Nisha,10,Math,37
S05828,Diana,12,Math,36
S05829,Karan,9,Math,62
S05830,Sanjay,9,Science,68
S05831,Sanjay,12,Science,78
S05832,Bob,9,Biology,50
S05833,Tara,11,Physics,85
S05834,Om,11,Biology,63
S05835,Riya,11,Chemistry,86
S05836,Ivy,10,Biology,66
S05837,Alice,11,English,46
S05838,Grace,9,English,61
S05839,Tara,11,Science,81
S05840,Henry,10,English,35
S05841,Frank,11,Chemistry,38
S05842,Nisha,10,Computer,64
S05843,Riya,10,Math,32
S05844,Riya,11,Math,82
S05845,Karan,9,Physics,62
S05846,Grace,11,Math,68
S05847,Bob,10,Biology,30
S05848,Priya,11,Computer,66
S05849,Jack,11,English,90
S05850,Henry,12,Physics,31
S05851,Charlie,11,Physics,94
S05852,Grace,11,Physics,64
S05853,Bob,12,Physics,39
S05854,Henry,9,Biology,96
S05855,Om,12,Chemistry,99
S05856,Tara,12,English,85
S05857,Grace,12,Math,100
S05858,Grace,10,Computer,67
S05859,Priya,11,Math,99
S05860,Qadir,11,Science,83
S05861,Sanjay,9,Physics,99
S05862,Alice,10,Chemistry,38
S05863,Riya,11,English,77
S05864,Tara,12,Computer,81
S05865,Tara,9,Biology,33
S05866,Karan,11,Physics,72
S05867,Ivy,10,Biology,85
S05868,Riya,12,Chemistry,38
S05869,Alice,10,Chemistry,94
S05870,Bob,11,Science,87
S05871,Jack,9,Science,86
S05872,Bob,12,Science,60
S05873,Sanjay,12,Computer,61
S05874,Manoj,10,Math,93
S05875,Manoj,12,Computer,68
S05876,Priya,11,Science,79
S05877,Grace,10,Math,37
S05878,Om,11,Computer,97
S05879,Nisha,10,Physics,77
S05880,Frank,11,English,31
S05881,Manoj,9,Biology,65
S05882,Jack,10,Biology,88
S05883,Tara,10,Computer,36
S05884,Tara,11,Math,89
S05885,Ivy,11,Science,40
S05886,Henry,12,Biology,35
S05887,Diana,9,Physics,98
S05888,Karan,10,Chemistry,42
S05889,Charlie,11,Math,52
S05890,Tara,9,Physics,72
S05891,Henry,10,Science,96
S05892,Qadir,12,Science,91
S05893,Bob,10,Physics,71
S05894,Eva,10,Science,69
S05895,Frank,11,Science,45
S05896,Ivy,10,Chemistry,80
S05897,Henry,11,Science,91
S05898,Bob,10,Chemistry,81
S05899,Manoj,11,Physics,47
S05900,Priya,9,Physics,54
S05901,Riya,10,Science,40
S05902,Riya,9,Biology,34
S05903,Charlie,12,Biology,95
S05904,Frank,12,Physics,88
S05905,Riya,11,Biology,48
S05906,Tara,12,Science,90
S05907,Henry,12,Chemistry,44
S05908,Bob,11,Chemistry,86
S05909,Qadir,11,Physics,38
S05910,Eva,12,Physics,45
S05911,Priya,12,Physics,43
S05912,Alice,11,Science,42
S05913,Charlie,9,Physics,31
S05914,Ivy,11,Biology,44
S05915,Tara,10,Biology,31
S05916,Frank,11,English,92
S05917,Liya,11,Chemistry,78
S05918,Qadir,9,English,46
S05919,Ivy,9,Math,85
S05920,Om,10,Chemistry,38
S05921,Grace,11,English,64
S05922,Om,9,Chemistry,76
S05923,Charlie,11,Computer,54
S05924,Ivy,12,Biology,90
S05925,Liya,10,English,85
S05926,Manoj,11,English,53
S05927,Manoj,9,English,70
S05928,Henry,12,Math,96
S05929,Manoj,11,Chemistry,72
S05930,Karan,12,Chemistry,75
S05931,Jack,12,English,86
S05932,Bob,10,Science,75
S05933,Ivy,12,Science,36
S05934,Charlie,10,Science,52
S05935,Diana,12,Math,48
S05936,Qadir,9,Computer,97
S05937,Diana,9,Chemistry,80
S05938,Manoj,11,Chemistry,91
S05939,Karan,9,Science,37
S05940,Liya,10,Computer,47
S05941,Eva,11,Computer,88
S05942,Ivy,11,Physics,33
S05943,Manoj,12,Science,67
S05944,Frank,10,English,40
S05945,Karan,11,English,41
S05946,Ivy,10,Math,100
S05947,Henry,11,Biology,48
S05948,Ivy,9,Science,86
S05949,Henry,9,Computer,84
S05950,Riya,11,English,63
S05951,Ivy,12,Physics,30
S05952,Ivy,9,Science,93
S05953,Riya,10,Biology,83
S05954,Diana,10,Biology,34
S05955,Nisha,9,Math,56
S05956,Eva,9,Chemistry,67
S05957,Eva,9,Physics,35
S05958,Nisha,11,Physics,70
S05959,Eva,11,Science,52
S05960,Frank,11,Chemistry,55
S05961,Sanjay,12,Math,30
S05962,Jack,12,Physics,65
S05963,Charlie,12,Chemistry,67
S05964,Priya,12,Computer,39
S05965,Tara,9,Science,91
S05966,Manoj,12,Science,37
S05967,Liya,11,Biology,80
S05968,Karan,10,Computer,87
S05969,Ivy,10,English,79
S05970,Qadir,11,English,91
S05971,Om,10,Science,88
S05972,Karan,11,Chemistry,63
S05973,Sanjay,12,Computer,80
S05974,Bob,9,Computer,60
S05975,Bob,10,Physics,59
S05976,Bob,12,Chemistry,45
S05977,Charlie,12,Science,32
S05978,Karan,12,English,96
S05979,Ivy,10,Math,74
S05980,Liya,12,Biology,57
S05981,Frank,9,English,81
S05982,Henry,10,Physics,45
S05983,Nisha,10,Chemistry,52
S05984,Henry,11,Science,72
S05985,Sanjay,9,Science,55
S05986,Liya,10,Physics,83
S05987,Bob,10,English,35
S05988,Frank,11,Physics,69
S05989,Manoj,9,Physics,33
S05990,Qadir,12,Chemistry,35
S05991,Tara,12,Chemistry,37
S05992,Alice,10,Chemistry,45
S05993,Tara,10,Biology,34
S05994,Eva,9,Chemistry,95
S05995,Charlie,10,Biology,74
S05996,Priya,12,Computer,62
S05997,Grace,10,Chemistry,94
S05998,Om,10,Biology,75
S05999,Diana,10,Physics,61
S06000,Sanjay,10,Computer,47
S06001,Eva,10,Biology,65
S06002,Nisha,11,Science,70
S06003,Charlie,11,Computer,55
S06004,Frank,12,English,46
S06005,Nisha,9,Math,60
S06006,Manoj,9,Chemistry,32
S06007,Liya,11,Math,43
S06008,Manoj,9,Math,31
S06009,Liya,10,Math,48
S06010,Riya,9,Chemistry,63
S06011,Om,11,Chemistry,67
S06012,Manoj,11,Physics,46
S06013,Grace,9,Physics,59
S06014,Ivy,12,Computer,58
S06015,Eva,12,Math,95
S06016,Charlie,12,Computer,37
S06017,Nisha,11,English,72
S06018,Bob,9,Science,54
S06019,Charlie,12,Math,100
S06020,Karan,9,Biology,30
S06021,Henry,11,Math,78
S06022,Diana,9,Math,76
S06023,Jack,12,Biology,73
S06024,Jack,9,Science,48
S06025,Eva,11,Math,69
S06026,Karan,12,Biology,74
S06027,Bob,12,Computer,50
S06028,Liya,12,English,97
S06029,Bob,11,English,78
S06030,Frank,9,English,48
S06031,Ivy,10,Science,86
S06032,Alice,11,Science,94
S06033,Alice,9,Physics,98
S06034,Manoj,9,Computer,79
S06035,Henry,9,Computer,100
S06036,Liya,9,Computer,38
S06037,Jack,9,Biology,41
S06038,Qadir,10,English,83
S06039,Alice,11,Physics,48
S06040,Nisha,10,English,86
S06041,Riya,12,Chemistry,66
S06042,Frank,12,Physics,58
S06043,Sanjay,12,English,82
S06044,Alice,10,Chemistry,86
S06045,Qadir,12,Physics,100
S06046,Karan,12,English,60
S06047,Alice,12,Computer,86
S06048,Ivy,11,Chemistry,37
S06049,Ivy,9,Math,34
S06050,Liya,10,Physics,72
S06051,Jack,10,English,69
S06052,Qadir,12,English,59
S06053,Liya,11,Biology,31
S06054,Grace,11,Biology,67
S06055,Riya,10,Physics,89
S06056,Eva,9,Biology,90
S06057,Diana,11,Math,55
S06058,Riya,11,Biology,67
S06059,Grace,12,Biology,77
S06060,Riya,11,English,99
S06061,Sanjay,12,English,50
S06062,Ivy,10,Science,38
S06063,Eva,9,Biology,39
S06064,Nisha,11,Chemistry,37
S06065,Sanjay,12,Math,33
S06066,Liya,12,Biology,49
S06067,Frank,12,Science,40
S06068,Jack,11,Science,36
S06069,Riya,10,English,98
S06070,Henry,10,Science,64
S06071,Sanjay,12,Biology,59
S06072,Qadir,9,Biology,56
S06073,Grace,9,Chemistry,75
S06074,Jack,10,Math,65
S06075,Eva,10,Chemistry,90
S06076,Liya,9,Computer,31
S06077,Riya,12,Computer,100
S06078,Diana,11,Computer,100
S06079,Liya,11,English,55
S06080,Liya,12,Physics,92
S06081,Eva,12,Computer,66
S06082,Eva,11,Math,88
S06083,Riya,12,Physics,77
S06084,Charlie,12,Chemistry,32
S06085,Ivy,11,Math,42
S06086,Henry,10,Physics,97
S06087,Qadir,12,Chemistry,85
S06088,Ivy,12,Computer,61
S06089,Karan,12,Physics,81
S06090,Nisha,12,Math,68
S06091,Om,10,Biology,82
S06092,Riya,9,Math,51
S06093,Liya,11,Computer,59
S06094,Tara,11,English,99
S06095,Diana,11,English,82
S06096,Liya,11,Biology,79
S06097,Sanjay,12,Biology,66
S06098,Tara,11,Computer,81
S06099,Ivy,10,English,66
S06100,Liya,9,Computer,44
S06101,Tara,9,Computer,95
S06102,Grace,9,Math,74
S06103,Alice,11,Computer,48
S06104,Diana,9,Computer,50
S06105,Liya,11,Science,46
S06106,Liya,12,Biology,99
S06107,Eva,12,Biology,85
S06108,Henry,11,Chemistry,42
S06109,Diana,10,Physics,64
S06110,Eva,11,Math,36
S06111,Om,12,Science,51
S06112,Om,9,Math,59
S06113,Sanjay,11,English,58
S06114,Priya,12,English,53
S06115,Bob,9,Biology,94
S06116,Karan,11,Science,76
S06117,Eva,10,Science,65
S06118,Eva,9,Physics,43
S06119,Manoj,11,Biology,41
S06120,Nisha,10,Computer,53
S06121,Riya,10,Math,50
S06122,Frank,9,English,71
S06123,Alice,9,English,79
S06124,Grace,9,Math,45
S06125,Alice,11,Biology,83
S06126,Riya,12,Math,67
S06127,Manoj,11,Biology,80
S06128,Karan,10,Computer,32
S06129,Om,11,English,76
S06130,Henry,9,Chemistry,90
S06131,Eva,9,Math,83
S06132,Liya,12,Computer,52
S06133,Manoj,12,Math,68
S06134,Charlie,12,Physics,80
S06135,Frank,9,Science,36
S06136,Om,12,Biology,73
S06137,Priya,9,Science,39
S06138,Manoj,12,Physics,77
S06139,Qadir,12,Computer,44
S06140,Liya,11,Biology,89
S06141,Charlie,11,Biology,72
S06142,Bob,11,English,88
S06143,Bob,11,English,42
S06144,Alice,10,Math,59
S06145,Liya,10,Chemistry,82
S06146,Bob,12,Biology,42
S06147,Grace,12,Biology,40
S06148,Manoj,9,English,74
S06149,Riya,10,Biology,46
S06150,Diana,9,Biology,32
S06151,Diana,12,Physics,83
S06152,Charlie,11,Chemistry,68
S06153,Tara,11,Biology,64
S06154,Sanjay,10,Physics,40
S06155,Ivy,12,English,40
